"주택유형별","지역별","항목","단위","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월","2024.06 월","2024.07 월",
"아파트","상당","매매가격","","102.3746239","103.5838036","105.1405341","105.9504073","106.2725848","106.3997618","106.4291441","106.5286547","106.542117","106.5756561","106.5259572","106.3855827","106.0867597","105.4519345","104.2975903","103.0845338","101.2221386","100.0048156","98.91344415","98.10773975","97.75576095","97.60469497","97.40378348","97.26730941","97.48980625","97.9467587","98.92147438","99.46473932","99.68511664","99.72823939","99.84670133","99.96725896","99.90197024","99.87640789","99.79129534","99.80004523",
"아파트","서원","매매가격","","103.0155158","104.5103092","106.0270595","106.9670561","107.1687077","107.3808825","107.4933104","107.5121366","107.4487228","107.4006904","107.3443557","107.0559628","106.5804356","105.864632","104.7983207","103.6902254","102.2237448","100.9747012","99.84963031","98.99517864","98.48512914","98.47262201","98.47562346","98.42466363","98.39806431","98.72100497","99.04883087","99.43848868","99.60834958","99.65725442","99.57964058","99.40002525","99.30801028","99.56456902","99.49311277","99.42594431",
"아파트","흥덕","매매가격","","102.3515069","103.6444644","104.8668846","105.7531754","106.2246411","106.2951302","106.4067603","106.552698","106.6211849","106.6473688","106.482505","106.4069109","106.0596181","105.7421998","105.3342161","104.2443342","101.8888827","100.2106579","98.95933569","97.95223867","97.3960917","97.24887863","97.34862096","97.36997806","97.5026339","97.80974332","98.33738048","98.55743021","98.86599733","98.68515535","98.50941533","98.3109285","98.29358717","98.26294382","98.16315214","98.03924047",
"아파트","청원","매매가격","","101.3702964","102.036065","103.3637225","104.2214992","104.6380278","104.804803","104.908824","104.9657654","104.9423209","104.9354054","104.9077823","104.846008","104.4947522","103.8658697","102.7282149","101.3559763","99.5032281","98.64630362","97.22688931","96.40533446","96.37809414","96.58349021","96.72914985","96.93877175","96.94377165","97.4527413","98.08296081","98.41336153","98.55482981","98.55105364","98.30444483","98.14220919","98.00346367","97.94136124","97.97336844","97.98815588",
"아파트","충주","매매가격","","102.7147863","104.6092805","107.3013589","109.3013739","110.1891402","110.8632684","111.2215318","111.405265","111.7280267","112.6002941","112.9040158","113.1040361","112.9813487","112.7447935","112.1649012","111.6301027","110.2779711","109.2851389","107.5773896","106.4811616","105.7963407","105.3688475","105.2281562","105.2758261","105.2901361","105.6481142","106.2497555","106.1855637","106.3188087","106.3090574","106.2443701","106.3311865","106.296262","106.2872977","106.1864045","106.1147592",
"아파트","제천","매매가격","","103.5350407","105.1697566","107.8560375","110.4799181","111.6346299","112.5433324","112.7890432","112.8975063","113.3222992","113.4758695","113.7655503","114.2763114","114.5573513","114.673477","114.6769399","114.5597471","113.9904365","113.6600202","113.4994478","112.8765759","112.4906131","112.4323762","112.5123343","112.7005044","112.7444862","113.1003403","113.8939515","113.9659217","114.2758549","114.107395","114.0394059","113.9397267","113.9083427","113.9965779","113.8675155","114.2188257",
"아파트","음성","매매가격","","101.5007441","102.0514864","102.7951341","103.5487838","103.6760821","103.8234482","103.9766095","103.9798427","104.1514544","104.3718559","104.5975737","104.7068858","104.6075518","104.6600489","104.4776373","104.3198899","103.8196008","103.5151864","103.027012","102.6514832","102.2508423","102.0774768","101.9402315","102.1477485","102.1643426","102.2140699","102.4196382","102.4227266","102.4412051","102.257601","101.9902517","101.5990146","100.9695654","101.1113482","101.2803221","101.5070481",
"아파트","충남","매매가격","","102.2235912","103.4324934","104.928443","106.0093092","106.6867776","107.0391166","107.1209748","107.1540349","107.0426647","106.8121089","106.6736519","106.5692391","106.3053356","105.9046594","105.1806761","104.3097226","103.0873862","101.9926375","100.8909993","99.89996347","99.33782568","99.06967896","98.96860244","98.96635513","99.0744576","99.17417693","99.23555649","99.32204018","99.24008968","99.13724829","98.78717751","98.53211728","98.34315801","98.32618058","98.26191165","98.25679688",
"아파트","천안","매매가격","","102.7783045","104.1846639","105.9253626","106.8930007","107.4251687","107.707659","107.6628105","107.4802821","107.1519925","106.6402169","106.401423","106.2279947","105.9407872","105.3478978","104.3094901","102.9527139","101.3613885","99.98182955","98.95999054","98.3839409","98.11067316","98.04834152","98.27781583","98.60265637","99.01910981","99.43359572","99.67997148","100.0139504","100.0110259","99.92742183","99.50840704","99.13061116","98.86930914","98.91612525","98.77524709","98.80872142",
"아파트","동남","매매가격","","102.4520226","103.7909641","105.1631213","105.9487971","106.4837375","106.7033765","106.8205347","106.9555523","106.9094723","106.791546","106.6796019","106.6064842","106.4148773","106.1129678","105.6592616","104.7626383","103.6207054","102.6419528","101.6744961","100.9490824","100.6866664","100.6536193","100.5829446","100.8250483","101.2875894","101.7209528","102.059334","102.396798","102.259141","102.0150381","101.4919113","100.9064059","100.6793633","100.6077262","100.554247","100.5905491",
"아파트","서북","매매가격","","102.9584377","104.4021194","106.3475003","107.4165803","107.9471825","108.2647674","108.1295006","107.7703594","107.2857879","106.5569686","106.2485343","106.0201273","105.6805991","104.9289168","103.5735218","101.9693402","100.1382432","98.53825723","97.48653801","96.99217928","96.71292779","96.63454884","97.02880401","97.39926349","97.79041924","98.19459626","98.39039914","98.72252458","98.79376153","98.80074307","98.44040524","98.18018534","97.89927766","98.01342356","97.8227925","97.85468059",
"아파트","공주","매매가격","","101.3175404","101.7536466","102.450688","102.9695645","103.5794928","104.0606639","104.1970486","104.3619271","104.425073","104.4087556","104.3355027","103.751435","103.3623457","103.3339907","103.1928037","102.8497058","102.0047825","101.454183","100.9037485","99.9671098","99.49317738","99.27851246","99.08319163","98.90775527","98.9253362","98.9081463","98.99972208","98.90288028","98.89703993","98.86665692","98.88263787","98.94462197","98.91009466","98.79021799","98.91229251","98.83055596",
"아파트","보령","매매가격","","103.614687","104.8090323","106.103725","107.6927814","108.6981073","109.3210295","109.7914569","110.1307308","110.1899055","110.4025311","110.528858","110.6703872","110.6146793","110.33746","110.2975851","110.2203078","110.1483146","109.7591679","109.3599259","108.6670941","108.547117","108.4701487","108.5632336","108.6705288","108.7354057","108.9729815","109.4577021","109.5972274","110.2302906","110.056775","109.7715308","110.2462912","110.4782471","111.497876","111.9070996","112.4412159",
"아파트","아산","매매가격","","102.6864381","104.1492635","105.9970915","107.3490925","108.1134112","108.6227279","108.8442683","109.0281244","108.9557865","108.7644027","108.5753818","108.4672456","108.031556","107.6156989","106.8756326","106.1840471","105.1166603","104.2798655","103.028865","101.5461256","100.7534086","100.1754256","99.86140686","99.53823903","99.38616215","99.28252097","99.14477293","99.03855038","98.84527889","98.70048696","98.32868294","98.08843984","97.86850785","97.74205375","97.7009501","97.61194941",
"아파트","서산","매매가격","","100.8674202","101.9978482","103.0487048","104.7046815","105.8448569","106.1557193","106.6356135","107.0492586","107.5275514","107.6468686","107.7475154","107.8278779","107.7559797","107.6557337","107.5599176","107.4289362","107.0448966","106.147028","104.2497224","102.9044405","101.8916041","101.5480779","101.1568136","101.1970571","101.4773966","101.2187696","101.0552346","100.9457137","100.7006912","100.5862786","100.188389","100.0004526","99.96086179","99.88028673","100.0608334","100.2632395",
"아파트","논산","매매가격","","101.1502313","101.8155222","102.6077996","103.2511405","103.5249917","103.66566","103.7801101","103.8554216","103.9085861","103.9602307","104.2266874","104.3893446","104.4786961","104.4840417","104.4512412","104.3837101","104.4743244","104.366085","104.2550601","103.9955344","103.6484146","103.3637819","103.2343981","103.173521","103.1783462","103.3240277","103.5431056","103.866771","104.281142","104.5069837","104.7294013","105.0901174","105.8285492","106.6288274","107.2627146","107.6268507",
"아파트","계룡","매매가격","","101.9419358","102.6279549","103.375145","103.9246992","104.3608953","104.5185346","104.5657174","104.6711737","104.0565077","103.7552784","103.2966254","102.8933683","102.234505","101.4781731","100.3302785","98.58068226","94.71127709","91.57506107","89.65923113","88.19686232","87.30858046","86.83894011","86.53863464","86.32289621","86.26025479","86.31646419","86.42479897","86.47188396","86.32218453","86.23867742","86.08658218","86.02057235","86.19075571","86.12639871","86.21331531","86.33050222",
"아파트","홍성","매매가격","","101.5648247","102.3106256","104.0612357","105.0136371","105.6097802","105.8430797","105.7560466","105.8666495","106.0122969","106.0558897","105.9345835","105.7133188","105.6093342","105.4216465","105.0831147","104.6191095","103.4747224","101.9879816","100.3289997","97.43705921","95.56589638","94.67313492","93.64900262","92.96762483","92.08728966","91.46324386","91.0057263","90.34038152","89.58521706","88.92532363","88.00060832","87.2440625","86.47282747","85.72825534","85.40082179","85.16059855",
"아파트","예산","매매가격","","100.8156221","100.9340228","101.4138592","101.9443036","102.4990769","102.7372707","102.7937995","103.184822","103.4114434","103.6240354","103.6481569","103.6891223","103.6756351","103.4190646","103.1697643","102.7495019","102.0481741","101.6804926","101.157954","100.3842883","99.96075212","99.94865258","100.0229821","100.1141084","99.93748011","99.92428979","100.0412217","100.1537325","100.3175053","100.5201104","100.3117093","99.96336465","99.50850566","99.49127821","99.47785839","99.26902092",
"아파트","당진","매매가격","","101.0707869","102.1123519","103.375041","104.5095579","105.4071145","105.653446","105.4611979","105.3943954","105.3849554","105.3580771","105.3879977","105.2524282","105.1154521","104.9509763","104.0743081","103.5267619","102.4080545","101.6840231","100.6734281","99.39449924","98.64889511","98.29870557","97.70964403","97.13836946","96.80010346","96.55570101","96.33906252","96.10680329","95.82737677","95.74685581","95.48663544","95.19063137","94.85140329","94.5059602","93.99120598","93.57740306",
"아파트","전북","매매가격","","102.031264","103.1160015","104.0078193","104.8455457","105.3553637","105.7455773","105.9758102","106.3481401","106.8429066","107.4817027","107.9721683","108.4079875","108.4812514","108.3464484","107.9722424","106.5386474","104.8449027","103.8066766","103.047482","102.2570969","101.6900257","101.2735038","101.0667364","100.9379873","100.8772359","100.9560511","101.0438365","101.2006352","101.1421215","101.060347","100.9483035","100.8833458","100.8844003","101.0545908","101.1852674","101.3186405",
"아파트","전주","매매가격","","102.2262174","103.5638911","104.6810073","105.7054383","106.291557","106.6915528","106.9029946","107.1789259","107.6042345","108.2565106","108.7003263","108.9489403","109.0149489","108.903171","108.5991577","107.2549198","105.8268652","104.7475939","103.9810134","103.2870969","102.6568389","102.3022922","102.1292496","102.0208198","101.9893258","102.110362","102.3993119","102.8677609","102.9553754","102.9820692","102.8794187","102.8813362","103.1049346","103.5968978","104.0421677","104.4950246",
"아파트","완산","매매가격","","102.1976698","103.504139","104.4814745","105.6854573","106.203982","106.5432082","106.7282897","107.065433","107.5273616","108.359576","108.8934168","109.1801097","109.2600588","109.1881392","108.9387161","107.515091","105.9111659","105.0955288","104.4482647","103.8041353","103.1996009","102.7975289","102.5127719","102.4568395","102.409375","102.4489217","102.6888702","103.3505077","103.6046929","103.5333766","103.4072962","103.4173457","103.6128595","104.0593136","104.344989","104.8555101",
"아파트","덕진","매매가격","","102.2561147","103.6264874","104.8903231","105.726362","106.3833239","106.8470884","107.0862139","107.2978799","107.684778","108.1487079","108.4985307","108.7074346","108.7589124","108.6056113","108.2447801","106.9831998","105.7386759","104.3796778","103.4869859","102.7405443","102.0831754","101.7787465","101.7236876","101.5597827","101.545159","101.75236","102.093193","102.3573876","102.2695174","102.3985799","102.3204379","102.3138501","102.5668136","103.1063908","103.7190657","104.1113429",
"아파트","군산","매매가격","","103.5776098","105.1028645","106.3853934","107.6955705","108.2333821","108.7443053","109.0279227","109.6769753","110.3785598","110.8979733","111.852829","113.1766001","113.4364123","113.3734339","112.9842187","110.5438882","107.5168807","105.9482781","104.771992","103.2609492","102.5165398","101.8411912","101.4938241","101.1867227","101.1461121","101.2110827","101.1177652","100.8686781","100.7118658","100.5494518","100.3889671","100.1961409","99.86787915","99.62451324","99.36969548","99.12708698",
"아파트","익산","매매가격","","100.5820977","100.8773426","101.1664059","101.403801","101.7281178","102.0348693","102.3289511","102.8161923","103.336748","104.2448094","104.6303066","104.9028367","104.8223872","104.5268071","103.9412303","102.7233744","101.0992037","100.017485","99.22869201","98.44559655","97.9295845","97.4670065","97.1466035","97.01225027","96.75043134","96.62169023","96.43356643","96.27904105","96.04103018","95.75754112","95.5841936","95.33042568","94.98426834","94.59395892","94.28732583","93.85031336",
"아파트","정읍","매매가격","","101.483162","102.1208101","102.760515","103.5688499","104.414285","105.1435399","105.5326094","105.6949645","106.0587035","106.4549691","106.6891352","106.8447794","106.9920238","106.8582833","106.6149329","105.5878484","104.6531518","104.3084953","103.9786505","103.6278426","103.336554","103.069715","102.9605086","102.8375716","102.7550571","102.7693761","103.0715444","103.8137087","104.0544657","103.8970504","103.7985564","103.7542446","103.7755259","103.8982242","103.7717751","104.1090146",
"아파트","남원","매매가격","","100.856882","101.0805699","101.7669799","102.1340384","102.6900073","103.2842159","103.6147193","104.1757538","104.7402987","105.2595773","105.6083526","105.7383903","105.777508","105.69423","105.3910351","104.9755558","104.6454205","104.2278911","103.6666184","103.1823728","102.7159268","102.3456168","102.2825852","102.2429512","102.1622397","102.2171605","102.4302628","102.5107774","102.301763","102.1581327","101.9443486","102.0690625","102.3769484","102.5716172","102.874389","103.340452",
"아파트","김제","매매가격","","101.1122166","101.7643214","101.8007766","101.5600153","101.7397945","101.6120037","101.4864018","101.5480594","102.3770548","102.966037","103.2715539","103.3871462","103.4179732","103.3504941","103.0970726","103.0683823","102.945303","102.9425715","103.0230311","102.9045651","102.9569106","102.9323435","103.0073453","103.1813325","103.4171746","104.0162048","104.1865066","104.0454906","103.6063611","103.364591","103.1974901","103.3352575","103.6057378","103.7550372","103.8400526","103.7945507",
"아파트","전남","매매가격","","100.8448999","101.348566","101.6985687","101.9628302","102.0933005","102.1073809","102.0509623","101.912481","101.8090033","101.6693119","101.4040071","101.1847446","100.8682687","100.4618057","99.85617518","98.97237282","97.75966823","96.32510416","95.47255114","94.87227333","94.39136697","94.02339961","93.74022848","93.42064845","93.2385681","93.15908104","93.06406458","92.98583256","92.82214912","92.69687061","92.63927013","92.55188301","92.52489945","92.47193026","92.39882541","92.26739348",
"아파트","목포","매매가격","","100.8131904","101.3305948","101.6377847","101.7773454","101.8674508","102.0307478","102.1060168","102.2204165","102.3118662","102.3484651","102.3131582","102.2689416","102.2050461","102.0805579","101.7894397","100.8090899","99.69955108","98.47356805","97.6956915","97.13772351","96.74545724","96.52146187","96.35332558","96.20833848","96.0706198","95.85203972","95.78721144","95.83259741","95.78566715","95.4761763","95.39830133","95.33349157","95.54094711","95.5663566","95.39417354","95.45950411",
"아파트","여수","매매가격","","100.9985739","101.748522","102.0776471","102.2304109","102.2692592","102.181002","101.9980003","101.7719741","101.4984016","101.1278565","100.5926548","100.2952064","99.89222221","99.30347339","98.40832703","97.12782923","95.33576913","93.63888287","92.76544286","91.97206994","91.46426577","91.10810864","90.73063895","90.12271619","89.70703212","89.4881648","89.17940583","88.91707222","88.55020465","88.31880302","88.09230151","87.8698619","87.60681183","87.5241005","87.45413319","87.2862899",
"아파트","순천","매매가격","","100.8615847","101.1357147","101.4246744","101.7164428","101.9255905","101.7674009","101.6749056","101.258806","101.0178536","100.8021475","100.4550061","100.2178481","99.77098248","99.40706052","98.61584379","97.90017679","96.89523596","94.76004936","93.78139243","93.35307946","92.90396043","92.62056689","92.4390183","92.19739846","92.07785836","92.10961594","92.00205207","92.00596133","91.80419336","91.81891785","91.88239856","91.84373183","91.85374548","91.7547932","91.70597974","91.57551626",
"아파트","나주","매매가격","","102.084784","103.2011794","104.3451078","105.0493286","105.6236155","106.1818623","106.576972","106.9074646","107.007092","107.1075288","107.1575557","107.1007915","106.9329172","106.2000963","105.3076679","103.637533","101.5515106","100.044157","99.00907953","98.02641109","97.12056354","96.23226177","95.58341993","95.26313262","95.0974905","95.08547975","95.10149009","95.04103859","94.97257048","94.85631459","94.76896908","94.67117126","94.57699615","94.54016914","94.53908257","94.41861058",
"아파트","광양","매매가격","","100.4525687","100.5899059","100.7504497","100.8724481","100.7972832","100.6312813","100.2859519","99.91612798","99.70281113","99.40021401","98.81451755","98.19806574","97.54983376","96.81111287","96.27212645","95.93566431","94.87967352","93.94559116","92.99091462","92.42043779","91.95050269","91.36414412","90.95418545","90.52430391","90.42024507","90.38044393","90.37514483","90.29835631","90.18356485","90.15243239","90.09821881","89.98472092","89.88204933","89.7817478","89.68080386","89.25339516",
"아파트","무안","매매가격","","101.1760553","101.9914804","103.8013994","104.9804637","105.6395353","105.9534394","105.9648444","106.0940508","106.2917607","106.4242956","106.5445713","106.5436357","106.4468093","106.1701249","105.5655661","104.3174252","102.6238837","101.3999703","100.4048408","99.22596852","98.5089953","97.9189209","97.57323035","97.22569787","97.02226429","97.129838","97.24135451","97.00898197","96.75060537","96.65883304","96.59381429","96.55348293","96.56293305","96.43760119","96.35413557","96.32886929",
"아파트","경북","매매가격","","101.4966371","102.1065205","102.8834289","103.5214903","103.983232","104.2639371","104.3863179","104.4508412","104.6225452","104.7236168","104.764383","104.7163059","104.5443124","104.2346312","103.6752857","102.6692803","101.0476668","100.0718608","99.29698625","98.76506232","98.42900627","98.20604191","98.17693979","98.12855454","98.39078687","98.72348563","98.98282201","99.0291231","99.00723638","98.90230193","98.82551266","98.8311373","98.91546947","98.9852867","98.84839725","98.60759797",
"아파트","경주","매매가격","","100.8664853","101.1165362","102.0531593","102.7246416","103.3334372","103.7434642","103.8602386","104.1662786","104.5116971","104.6274855","104.5907067","104.4441308","104.2104165","104.037713","103.5430722","102.5220327","101.2162198","100.5162909","100.0871671","99.45895033","98.9385326","98.43083053","98.05431867","97.92282059","98.01057757","98.14851293","98.3295395","98.48971181","98.34585976","98.33921105","98.41201244","98.52216521","98.94599765","99.51938271","99.76954851","99.67457202",
"아파트","구미","매매가격","","102.1457186","103.1323335","104.4001718","105.5898628","106.4841045","107.0455133","107.1891664","107.287592","107.3919133","107.6009588","107.7878553","107.7492661","107.4762975","106.7249567","105.6498297","103.9171861","100.6464359","98.84026129","97.62488456","96.91569728","96.66672426","96.69660639","96.82152592","96.85953502","97.26016616","97.68940381","98.1480435","97.84839426","97.56598211","97.12967456","96.78580006","96.68558691","96.89305569","96.82134632","96.21874385","95.51511321",
"아파트","포항","매매가격","","101.262966","101.8349073","102.6733488","103.2602107","103.5069655","103.6586117","103.725424","103.7089614","103.9112815","103.9501722","103.8621727","103.7218916","103.561916","103.3402723","102.9589686","101.7461744","100.2880161","99.55217812","98.62501743","97.84959038","97.39019564","97.13798682","97.0253028","96.95360707","96.99556848","97.20444727","97.34837889","97.5496805","97.59841229","97.49377695","97.17503674","96.82870615","96.59423477","96.50897422","96.34137531","96.13318306",
"아파트","남","매매가격","","101.2546523","101.6479415","102.7186987","103.0218783","103.1792765","103.3835783","103.419942","103.4806967","103.7169948","103.715038","103.5554016","103.3045165","103.0105336","102.676951","102.4941735","101.5100612","100.1049868","99.48722885","98.71265061","98.41758098","98.03949172","97.87753349","97.79577859","97.81644602","98.00828397","98.37965954","98.70976866","98.97864511","99.11278632","99.2376004","99.10412758","98.96225627","98.95142091","99.09974549","99.13062767","99.13212943",
"아파트","북","매매가격","","101.268461","101.958664","102.6433875","103.4180301","103.7241104","103.8407861","103.9278161","103.8601008","104.0398877","104.1058679","104.0654202","103.9986652","103.9279504","103.7810199","103.2673138","101.9025259","100.409166","99.60014932","98.57863564","97.50788177","96.99871478","96.69135483","96.55978882","96.43177749","96.38254566","96.49280656","96.52406369","96.6845484","96.68175757","96.43711887","96.00571931","95.53548347","95.16598635","94.94022736","94.65369403","94.32029732",
"아파트","김천","매매가격","","102.4934293","103.3559803","104.239307","105.0452482","105.5867919","105.9143117","106.01859","106.1181804","106.2872937","106.4597735","106.5269205","106.5673688","106.6599117","106.7349841","106.7599252","106.6970316","106.4962082","106.1232526","105.7589357","105.571467","105.5067437","105.5515585","105.5851974","105.7654647","106.3481155","107.0752807","107.2680911","107.8556838","108.1778301","108.6883763","109.2311842","109.6368135","109.7817074","109.8659241","110.0607308","110.1685355",
"아파트","안동","매매가격","","103.5544211","104.6314468","105.8907028","106.68568","107.858915","108.5050418","109.1242005","109.4535369","110.1776629","110.6438412","111.0842642","111.1029133","111.0901263","111.1435758","110.7723291","110.1103055","109.5746505","109.134222","108.7431676","108.553607","108.5539791","108.1744248","108.2085625","108.1629642","108.3448406","108.5588734","108.809568","108.8271225","108.8236105","108.7882242","109.0874673","109.5686533","110.4971593","111.0538741","111.4842706","111.8719765",
"아파트","영주","매매가격","","100.2148676","100.3215827","99.90863429","99.77840243","99.72747003","99.75979149","99.86373832","99.91527945","100.1124279","100.1670815","100.3352202","100.7275929","101.1820008","101.6288807","102.2260161","102.7724065","103.2813554","103.6693436","103.9690855","104.2747718","104.5315074","104.9014505","105.3726106","105.5625205","105.7532651","106.0623023","106.3067584","106.6076213","106.9125772","107.1243624","107.332176","107.7540229","108.1619677","108.5295642","108.7940013","109.1016696",
"아파트","영천","매매가격","","99.96280779","99.94547957","99.90809397","99.82153291","99.6936601","99.61523042","99.55627768","99.49049582","99.4586049","99.47373287","99.53665781","99.66450623","99.7792682","99.76417606","99.67138125","99.64123016","99.67345368","99.58168289","99.5791999","99.55470753","99.56998022","99.67664142","99.69774104","99.70409","100.0124145","100.1132512","100.2524518","100.4583251","100.620725","101.1144175","102.5939556","103.751687","104.3429944","104.8827463","105.3401743","105.9831153",
"아파트","상주","매매가격","","100.0421438","100.0492285","100.0498931","100.05689","100.0799301","99.98147556","99.92294728","99.87943575","99.86312205","99.79965652","99.7635612","99.75027191","99.75089063","99.80954177","99.81817497","99.77226589","99.73575318","99.70867427","99.68025688","99.62551895","99.57031109","99.54155057","99.56975362","99.67226179","100.369494","100.589598","101.0177998","101.3574573","102.0258259","103.119638","104.3311839","105.8220657","106.6416092","107.684568","109.1711119","110.2770955",
"아파트","문경","매매가격","","100.3104198","100.6266613","101.7947438","102.7548856","103.3262317","103.5163269","103.8717467","103.9873592","103.9066656","104.0787874","104.3095887","104.1926893","104.2053769","104.2843998","104.3433568","104.3659624","104.273563","104.1644627","103.9932155","103.8801129","103.7765243","103.8137486","103.9723892","104.126558","104.3832471","104.5310511","104.7881695","104.9006504","105.0602857","105.2803446","105.4405355","105.6284549","105.8457899","106.1489216","106.5974478","106.8892765",
"아파트","경산","매매가격","","100.5864338","100.7144492","100.8547662","100.9116187","100.9792702","101.0075453","100.9911965","100.943596","100.9927855","100.9485639","100.8685088","100.7608966","100.2787088","99.63885944","98.61878558","97.34745009","95.09296811","93.67210804","92.95291286","92.50109461","91.78682901","91.08484748","90.82525328","90.51102532","90.8361476","91.22740119","91.37314293","91.23013625","91.01337151","90.58098456","90.18969468","89.88251575","89.53868696","89.32997993","88.92188077","88.41961297",
"아파트","칠곡","매매가격","","100.6958372","101.1212609","101.5585321","101.9669984","102.4151269","102.7905007","102.9827003","103.137776","103.3217183","103.5435711","103.8221898","103.9775684","104.0958009","104.1564948","104.2226702","104.2534449","103.8612851","103.4709773","103.0541353","102.8054822","102.7238025","102.8584532","103.1455421","103.3479557","103.9061242","104.7009365","105.3561","105.6535932","105.8800084","106.0059606","106.2106814","106.259243","106.3238668","106.2178165","105.8581559","105.3949084",
"아파트","경남","매매가격","","101.4800262","102.3850827","103.6569322","104.8354084","105.4175811","105.7307926","106.0270736","106.4204297","106.7677639","107.0578605","107.237035","107.226423","106.9472213","106.4899482","105.4406576","103.4106076","100.5831355","98.60621307","97.55849149","96.97412411","96.4939644","96.19201036","95.95202214","95.83400051","95.81975757","95.86192711","95.88190148","95.85035185","95.7321626","95.54995109","95.4182789","95.24476966","95.04679234","94.89281496","94.73881125","94.65437852",
"아파트","창원","매매가격","","101.8690538","102.8570659","104.730728","106.7235198","107.8074548","108.3800786","108.8980204","109.55913","110.2558405","110.9233525","111.2753348","111.2284619","110.7222165","110.0675822","108.373356","105.4475477","101.3127715","98.8618863","98.19482616","97.94419263","97.76272621","97.61584503","97.55753979","97.68839096","97.832827","98.07442682","98.32830818","98.49294257","98.50809999","98.34744833","98.17024028","97.92165085","97.7258277","97.57735206","97.53321004","97.52593721",
"아파트","의창","매매가격","","100.5573384","100.9271492","102.4094299","103.598651","104.5638843","104.8883886","105.2160923","105.6721539","105.9059185","106.0802561","105.8465198","105.3955752","104.5882092","103.6215748","102.4219409","100.2165127","96.60218657","94.5852795","94.23660911","94.04456213","93.95618302","93.94860872","93.93310108","94.52037602","94.84667922","95.3057827","95.54875254","95.52835203","95.47007084","95.32464884","95.18906192","95.0055805","94.86121433","94.68890413","94.65132717","94.65779725",
"아파트","성산","매매가격","","103.1917547","104.8860628","107.4636055","109.5983897","110.8155436","111.5240512","112.0524878","112.6405713","112.973931","113.2754357","113.1659682","112.6220856","111.3583213","110.12365","108.3329612","105.5346559","101.6079203","99.035426","98.31148901","98.25867998","98.07382743","97.79636335","97.68919973","97.83709753","98.0729245","98.47811803","98.86571535","99.01658885","98.9768297","98.65957363","98.32782969","97.89970811","97.48618489","97.33952259","97.29204942","97.33366677",
"아파트","마산합포","매매가격","","102.6754718","104.3060114","106.9094432","109.8127724","111.4372097","112.31911","113.1912357","114.2688884","115.6114022","116.8000626","117.751857","118.0935711","118.1866801","118.0747227","116.1529562","112.6149977","107.9688936","105.4693741","104.7405166","104.4092218","104.2611398","104.2299775","104.2236672","104.2140124","104.3723859","104.5224462","104.6936089","105.0617659","105.2151345","105.0924476","104.9621055","104.8070091","104.6645357","104.5249314","104.5008695","104.4243084",
"아파트","마산회원","매매가격","","101.1350604","101.7166434","103.2969909","105.529835","106.9028662","107.5928136","108.1856219","108.9252334","109.841962","110.7504113","111.4210933","111.7675039","111.7361818","111.4127018","109.743864","106.6663973","102.1513549","99.49478813","98.73709893","98.32749125","98.07290629","97.97647876","97.92633704","97.89772861","97.88214786","97.98099715","98.12344521","98.3524182","98.43132125","98.37037117","98.27837039","98.10509199","98.0671342","97.95510563","97.91563511","97.93800277",
"아파트","진해","매매가격","","100.6923023","100.8257785","101.4801972","102.9094905","103.1266971","103.3142584","103.6051871","104.1334356","105.0777332","106.1194051","106.9581266","107.4157977","107.5186515","107.3782065","105.5692888","102.4366957","98.27683864","95.87795492","95.15729961","94.75235983","94.53460878","94.32699368","94.25757815","94.22364936","94.19769536","94.19349198","94.41806728","94.53240243","94.52205763","94.47912501","94.398052","94.23450247","94.1561058","93.98259193","93.91501105","93.84295177",
"아파트","진주","매매가격","","100.322942","100.6844681","101.2145581","101.8552454","102.1419118","102.5125978","103.0665139","103.6596998","104.1059287","104.5207157","104.8644196","105.0279468","105.0255482","104.913937","104.5649307","103.6818955","102.0525667","100.6272758","99.80679222","99.56009772","99.36335299","99.27403561","99.2071509","99.34035232","99.69797368","100.119507","100.4244602","100.6814818","100.8572457","100.9080821","101.1806262","101.4368033","101.6198307","101.6453849","101.8138248","102.4396868",
"아파트","통영","매매가격","","100.8918869","101.294653","101.581254","101.8418104","102.1135357","102.1932271","102.2717186","102.4002359","102.6948522","102.9409371","103.1305055","103.1838901","103.1245409","102.9956484","102.4432697","101.9091279","100.4799249","99.1811123","98.93438159","98.76735258","98.54726233","98.38278142","98.18281715","98.08333236","98.02409676","97.94212303","97.88714466","97.90965957","97.80079681","97.69903686","97.65251641","97.61747628","97.56847655","97.32795414","96.91838486","96.75851791",
"아파트","사천","매매가격","","100.0513331","100.2724743","100.5709878","100.9473876","101.0913733","101.0514529","101.1497007","101.4446865","101.5727153","101.7804876","101.9064361","101.9800546","102.0128885","101.9271946","101.8562538","101.6397265","101.1139699","100.950902","100.7529054","100.607353","100.466501","100.3668105","100.3042427","100.3065897","100.3010433","100.290608","100.1946746","100.1433453","99.99052485","99.93975326","99.92373223","99.87862297","99.89144688","99.86595634","99.83553084","99.81857674",
