단지명,주소,층,계약년월,전용면적(㎡),건축년도,거래금액(만원),위도,경도
평택센트럴해링턴플레이스,경기도 평택시 비전동 1089,8,202307,84.9803,2012,"38,000",37.0004280,127.1081602
유승한내들퍼스트뷰,경기도 평택시 청북읍 옥길리 1153,13,202307,84.9827,2015,"28,500",37.0233189,126.9247180
동아동백,경기도 평택시 비전동 828,9,202307,58.303,1994,"16,200",36.9984227,127.1090580
고덕국제신도시르플로랑,경기도 평택시 고덕동 1895-2,18,202307,55.97,2021,"49,000",37.0561588,127.0455272
평택군문1단지주공,경기도 평택시 군문동 370,8,202307,38.91,1999,"16,850",36.9866824,127.0816065
더샵지제역센트럴파크1BL,경기도 평택시 동삭동 219-9,22,202307,59.7656,2020,"41,500",37.0141374,127.0903243
평택소사벌중흥에스-클래스에코시티,경기도 평택시 죽백동 721,14,202307,84.9939,2017,"41,250",37.0085046,127.1101232
소사벌더샵마스터뷰,경기도 평택시 죽백동 817,22,202307,99.6137,2018,"70,000",37.0014315,127.1245592
SKVIEW1단지,경기도 평택시 합정동 766-2,13,202307,104.9,2007,"28,600",36.9913918,127.1023992
평택지제역동문굿모닝힐맘시티2단지,경기도 평택시 칠원동 559,11,202307,59.7109,2019,"29,500",37.0267896,127.1062895
평택소사벌반도유보라아이비파크,경기도 평택시 죽백동 720,6,202307,84.8976,2016,"35,900",37.0102463,127.1111016
라페온빌1차,경기도 평택시 평택동 293-4,8,202307,19.44,2016,"7,900",36.9910581,127.0893185
서평택삼익마에스트로,경기도 평택시 포승읍 도곡리 1117-10,12,202307,23.31,2015,"5,000",36.9901109,126.8417616
송탄역서희스타힐스,경기도 평택시 신장동 694,9,202307,84.8951,2019,"32,500",37.0855974,127.0546754
동영센트럴타워,경기도 평택시 신장동 247-5,11,202307,47.7258,2012,"10,750",37.0751015,127.0552110
건영(지산),경기도 평택시 지산동 1094,8,202307,76.36,1993,"23,000",37.0763664,127.0639244
동영센트럴타워,경기도 평택시 신장동 247-5,12,202307,47.7258,2012,"10,750",37.0751015,127.0552110
청실보성,경기도 평택시 세교동 556-2,1,202307,84.753,2000,"30,000",37.0015168,127.0843476
부영1,경기도 평택시 세교동 555,3,202307,49.98,1996,"16,000",37.0031914,127.0858386
e편한세상평택,경기도 평택시 용이동 580,1,202307,84.8456,2015,"33,000",37.0006187,127.1286607
현대(지산),경기도 평택시 지산동 1089,3,202307,50.46,1992,"15,500",37.0786194,127.0627445
한양청솔,경기도 평택시 지산동 1093,7,202307,59.65,1996,"16,800",37.0743229,127.0635294
평택지제역동문굿모닝힐맘시티1단지,경기도 평택시 칠원동 542,2,202307,59.7056,2019,"28,400",37.0266355,127.1023814
성환,경기도 평택시 평택동 121-11,2,202307,39.96,1986,"8,200",36.9885946,127.0824335
평택용이금호어울림1단지,경기도 평택시 용이동 581,11,202307,84.9986,2015,"37,000",37.0015751,127.1307921
힐스테이트지제역퍼스티움,경기도 평택시 동삭동 593-1,21,202307,59.956,2022,"27,500",37.0184424,127.0842816
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,12,202307,59.949,2021,"33,400",37.0201237,127.0345312
더샵지제역센트럴파크2BL,경기도 평택시 동삭동 388-13,19,202307,59.7656,2020,"40,700",37.0162832,127.0927203
주공,경기도 평택시 합정동 835,6,202307,39.69,1989,"16,000",36.9900510,127.0963912
평택소사벌반도유보라아이비파크1단지,경기도 평택시 죽백동 722,4,202307,84.8976,2016,"36,300",37.0085703,127.1132306
부영사랑으로1단지,경기도 평택시 청북읍 옥길리 1110,10,202307,59.9605,2011,"16,500",37.0161358,126.9140475
고덕국제신도시제일풍경채,경기도 평택시 고덕동 1899-2,27,202307,99.42,2019,"79,500",37.0534802,127.0421109
고덕국제신도시르플로랑,경기도 평택시 고덕동 1895-2,12,202307,46.99,2021,"39,000",37.0561588,127.0455272
이충동부영1단지,경기도 평택시 이충동 589-5,5,202307,49.98,1996,"15,800",37.0626486,127.0656819
평택장안마을코오롱하늘채,경기도 평택시 장안동 619,15,202307,67.9987,2013,"33,800",37.0591088,127.0791805
대원,경기도 평택시 팽성읍 송화리 790-1,9,202307,59.97,2002,"17,500",36.9636829,127.0606423
한일,경기도 평택시 독곡동 473,3,202307,59.4,1993,"14,300",37.0841548,127.0629526
평택센트럴자이 4단지,경기도 평택시 동삭동 854,12,202307,72.6417,2018,"44,700",37.0190802,127.1021658
동아모란,경기도 평택시 비전동 878-5,1,202307,58.303,1995,"17,500",36.9934024,127.1147451
우미린센트럴파크,경기도 평택시 비전동 1031,21,202307,84.9863,2016,"40,400",37.0049771,127.1095656
더샵지제역센트럴파크2BL,경기도 평택시 동삭동 388-13,23,202307,59.6236,2020,"40,700",37.0162832,127.0927203
평택지제역동문굿모닝힐맘시티3단지,경기도 평택시 칠원동 613,26,202307,59.7056,2021,"31,500",37.0244682,127.1016691
e편한세상평택용이1단지,경기도 평택시 용이동 737,14,202307,72.91,2017,"32,000",37.0021249,127.1441966
부영사랑으로2단지,경기도 평택시 청북읍 옥길리 1104,2,202307,59.9605,2011,"14,800",37.0177101,126.9134152
한승아파트,경기도 평택시 진위면 견산리 27-15,2,202307,45.55,2000,"12,300",37.1078327,127.0796372
효명,경기도 평택시 장당동 473-1,5,202307,84.54,1991,"20,150",37.0507293,127.0544476
더샵지제역센트럴파크2BL,경기도 평택시 동삭동 388-13,23,202307,59.6236,2020,"40,700",37.0162832,127.0927203
소사벌리더스하임,경기도 평택시 비전동 1011,13,202307,84.97,2014,"35,000",37.0057422,127.1064767
한일,경기도 평택시 진위면 갈곶리 239-2,1,202307,59.94,1996,"14,000",37.1258239,127.0702199
군문주공2,경기도 평택시 군문동 360,8,202307,59.96,1999,"26,500",36.9868636,127.0848746
한일,경기도 평택시 독곡동 473,1,202307,59.4,1993,"14,500",37.0841548,127.0629526
동광,경기도 평택시 칠원동 499,6,202307,59.854,2003,"17,400",37.0321275,127.1022202
평택군문1단지주공,경기도 평택시 군문동 370,6,202307,38.91,1999,"17,200",36.9866824,127.0816065
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,15,202307,59.949,2021,"34,000",37.0201237,127.0345312
고덕국제신도시르플로랑,경기도 평택시 고덕동 1895-2,22,202307,46.97,2021,"39,800",37.0561588,127.0455272
고덕국제신도시르플로랑,경기도 평택시 고덕동 1895-2,9,202307,46.97,2021,"39,000",37.0561588,127.0455272
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,18,202307,84.772,2019,"40,000",36.9874051,127.1296995
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,23,202307,84.772,2019,"41,500",36.9874051,127.1296995
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,23,202307,84.772,2019,"41,500",36.9874051,127.1296995
힐스테이트평택3차(3-1블록),경기도 평택시 세교동 596,2,202307,84.87,2019,"46,500",37.0093868,127.0892034
부영1,경기도 평택시 세교동 555,6,202307,49.98,1996,"16,500",37.0031914,127.0858386
힐스테이트지제역,경기도 평택시 동삭동 가-,12,202307,74.9872,2020,"56,000",,
이안평택안중역,경기도 평택시 현덕면 인광리 406-22,14,202307,59.9196,2023,"24,800",36.9641345,126.9206388
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,23,202307,84.793,2019,"41,500",36.9874051,127.1296995
e편한세상평택용이2단지,경기도 평택시 용이동 738,12,202307,84.91,2017,"37,800",37.0031991,127.1465691
현대(이충),경기도 평택시 이충동 381,2,202307,84.58,1992,"32,200",37.0532831,127.0576266
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,17,202307,84.772,2019,"43,000",36.9874051,127.1296995
대원,경기도 평택시 팽성읍 송화리 790-1,6,202307,59.97,2002,"15,700",36.9636829,127.0606423
태산,경기도 평택시 비전동 813-1,9,202307,59.91,1994,"18,800",36.9984028,127.1065923
미주2(지산1134),경기도 평택시 지산동 1134,8,202307,59.85,1994,"19,000",37.0791352,127.0641449
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,2,202307,72.65,2019,"34,500",36.9874051,127.1296995
포승삼부르네상스1단지,경기도 평택시 포승읍 도곡리 1114,10,202307,59.9642,2005,"17,700",36.9889150,126.8513315
평택센트럴자이3단지,경기도 평택시 동삭동 852,15,202307,72.6417,2019,"45,000",37.0209526,127.1005266
SKVIEW1단지,경기도 평택시 합정동 766-2,3,202307,101.18,2007,"19,500",36.9913918,127.1023992
동광,경기도 평택시 칠원동 499,8,202307,59.854,2003,"18,600",37.0321275,127.1022202
평택센트럴자이3단지,경기도 평택시 동삭동 852,6,202307,59.5152,2019,"36,500",37.0209526,127.1005266
성원,경기도 평택시 안중읍 현화리 825-1,16,202307,59.5159,2002,"17,150",36.9835432,126.9201125
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,11,202307,84.7048,2021,"39,000",37.0201237,127.0345312
고덕하늘채시그니처,경기도 평택시 고덕면 궁리 523,14,202307,59.949,2021,"34,500",37.0201237,127.0345312
제일풍경채장당센트럴,경기도 평택시 장당동 660,1,202307,66.9,2018,"31,000",37.0475483,127.0555905
우미이노스빌3차,경기도 평택시 장당동 628,11,202307,84.6021,2006,"32,000",37.0517302,127.0589357
고덕국제신도시파라곤에듀포레,경기도 평택시 고덕동 2489-1,4,202307,84.7996,2021,"59,500",37.0419544,127.0251227
우성꿈그린,경기도 평택시 세교동 558,2,202307,63.43,1995,"21,000",37.0022838,127.0804944
부영사랑으로2단지,경기도 평택시 청북읍 옥길리 1104,3,202307,59.9605,2011,"15,200",37.0177101,126.9134152
고덕국제신도시파라곤에듀포레,경기도 평택시 고덕동 2489-1,12,202307,84.9504,2021,"61,900",37.0419544,127.0251227
한라파인빌(구한라공조사원아파트),경기도 평택시 포승읍 석정리 306-5,3,202307,49.94,1993,"6,500",36.9958462,126.8965959
한일,경기도 평택시 진위면 갈곶리 239-2,8,202307,59.94,1996,"16,200",37.1258239,127.0702199
평택소사에스케이뷰,경기도 평택시 소사동 524,9,202307,97.016,2007,"33,000",36.9898501,127.1233158
평택효성해링턴플레이스2단지,경기도 평택시 소사동 697,16,202307,84.772,2019,"38,000",36.9874051,127.1296995
부영2,경기도 평택시 세교동 557,12,202307,84.9842,2000,"30,700",37.0035238,127.0816577
부영1,경기도 평택시 세교동 555,11,202307,49.98,1996,"16,800",37.0031914,127.0858386
부영1,경기도 평택시 세교동 555,1,202307,49.98,1996,"14,500",37.0031914,127.0858386
부영1,경기도 평택시 세교동 555,2,202307,49.98,1996,"16,000",37.0031914,127.0858386
엘지덕동,경기도 평택시 비전동 813,12,202307,84.942,1994,"26,000",36.9983320,127.1047707
신흥,경기도 평택시 안중읍 안중리 305-56,4,202307,65.78,1986,"7,450",36.9847198,126.9286667
LIG아파트,경기도 평택시 이충동 591-2,3,202307,99.96,1997,"32,000",37.0638590,127.0685524
현대(이충),경기도 평택시 이충동 381,16,202307,131.168,1993,"42,300",37.0532831,127.0576266
평택소사벌반도유보라아이비파크,경기도 평택시 죽백동 720,9,202307,84.8976,2016,"37,000",37.0102463,127.1111016
우미이노스빌1차,경기도 평택시 장당동 633,3,202307,84.9131,2005,"31,900",37.0504179,127.0611802
대양아리스타,경기도 평택시 서정동 313-14,13,202307,16.528,2018,"8,200",37.0584559,127.0541814
태평,경기도 평택시 고덕면 궁리 75,11,202307,59.91,1995,"17,000",37.0165963,127.0337546
해동마을삼익참드림,경기도 평택시 안중읍 현화리 918,10,202307,84.7,2004,"21,000",36.9823207,126.9264386
고덕신도시자연앤자이,경기도 평택시 고덕동 1970-2,3,202307,84.6213,2019,"59,000",37.0507518,127.0455397
고덕국제신도시리슈빌레이크파크,경기도 평택시 고덕동 2683-1,12,202307,84.9793,2021,"64,500",37.0364883,127.0353743
삼익,경기도 평택시 지산동 1029,5,202307,66.57,1992,"17,200",37.0814158,127.0613861
더샵지제역센트럴파크2BL,경기도 평택시 동삭동 388-13,9,202307,74.9929,2020,"50,700",37.0162832,127.0927203
더샵지제역센트럴파크1BL,경기도 평택시 동삭동 219-9,25,202307,74.9929,2020,"50,000",37.0141374,127.0903243
더샵지제역센트럴파크1BL,경기도 평택시 동삭동 219-9,11,202307,59.6236,2020,"43,500",37.0141374,127.0903243
평택센트럴자이 5단지,경기도 평택시 동삭동 855,29,202307,103.2458,2018,"106,000",37.0202607,127.1038341
평택효성해링턴플레이스1단지,경기도 평택시 소사동 670,8,202307,84.793,2019,"39,800",36.9903797,127.1254279
평택센트럴자이2단지,경기도 평택시 동삭동 845,14,202307,84.5403,2017,"48,800",37.0170136,127.1022263
고덕국제신도시파라곤,경기도 평택시 고덕동 1904-2,10,202307,71.3755,2019,"61,400",37.0536942,127.0452835
고덕국제신도시리슈빌레이크파크,경기도 평택시 고덕동 2683-1,12,202307,84.9785,2021,"63,000",37.0364883,127.0353743
평택지제역동문굿모닝힐맘시티4단지,경기도 평택시 칠원동 595,1,202307,59.7109,2019,"28,000",37.0243447,127.1067737
더샵지제역센트럴파크3BL,경기도 평택시 동삭동 941,8,202307,83.7111,2021,"52,000",37.0223463,127.0933108
더샵지제역센트럴파크1BL,경기도 평택시 동삭동 219-9,15,202307,59.6236,2020,"40,000",37.0141374,127.0903243
e편한세상지제역,경기도 평택시 동삭동 416,8,202307,84.052,2022,"45,000",37.0156354,127.0883668
SKVIEW1단지,경기도 평택시 합정동 766-2,15,202307,104.9,2007,"28,000",36.9913918,127.1023992
우미린센트럴파크,경기도 평택시 비전동 1031,8,202307,84.9797,2016,"42,500",37.0049771,127.1095656
평택소사벌중흥에스-클래스에코시티,경기도 평택시 죽백동 721,6,202307,84.9939,2017,"40,600",37.0085046,127.1101232
평택센트럴자이1단지,경기도 평택시 동삭동 835,7,202307,59.5153,2017,"37,500",37.0169890,127.0990884
우림필유,경기도 평택시 가재동 639,3,202307,84.98,2006,"24,500",37.0403031,127.0842237
이안힐시티타워2차아파트,경기도 평택시 지산동 851-10,12,202307,56.48,2017,"22,000",37.0753235,127.0578123
동성효성,경기도 평택시 비전동 856,12,202307,72.48,1994,"23,500",36.9916147,127.1105698
e편한세상평택용이1단지,경기도 평택시 용이동 737,6,202307,84.91,2017,"36,500",37.0021249,127.1441966
소사벌더샵마스터뷰,경기도 평택시 죽백동 817,11,202307,89.8327,2018,"50,000",37.0014315,127.1245592
평택비전푸르지오,경기도 평택시 용이동 648,2,202307,75.008,2016,"39,000",36.9955667,127.1211068
고덕국제신도시제일풍경채,경기도 평택시 고덕동 1899-2,24,202307,84.95,2019,"69,000",37.0534802,127.0421109
고덕국제신도시파라곤에듀포레,경기도 평택시 고덕동 2489-1,13,202307,84.9504,2021,"63,500",37.0419544,127.0251227
고덕국제신도시르플로랑,경기도 평택시 고덕동 1895-2,9,202307,55.97,2021,"48,000",37.0561588,127.0455272
고덕국제신도시리슈빌레이크파크,경기도 평택시 고덕동 2683-1,19,202307,84.9902,2021,"64,500",37.0364883,127.0353743
평택센트럴해링턴플레이스,경기도 평택시 비전동 1089,4,202307,84.9861,2012,"36,000",37.0004280,127.1081602
대양아리스타,경기도 평택시 서정동 313-14,18,202307,16.594,2018,"8,200",37.0584559,127.0541814
현대(이충),경기도 평택시 이충동 381,2,202307,131.168,1993,"40,500",37.0532831,127.0576266
현대(이충),경기도 평택시 이충동 381,5,202307,84.58,1992,"32,000",37.0532831,127.0576266
평택지제역동문굿모닝힐맘시티1단지,경기도 평택시 칠원동 542,7,202307,84.9718,2019,"40,000",37.0266355,127.1023814
동아목련,경기도 평택시 비전동 236-22,3,202307,84.87,1993,"20,000",36.9925234,127.1022396
평택소사벌반도유보라아이비파크,경기도 평택시 죽백동 720,14,202307,84.6605,2016,"37,000",37.0102463,127.1111016
소사벌더샵마스터뷰,경기도 평택시 죽백동 817,6,202307,99.3385,2018,"59,000",37.0014315,127.1245592
평택센트럴자이2단지,경기도 평택시 동삭동 845,21,202307,59.1594,2017,"35,000",37.0170136,127.1022263
평택센트럴자이 4단지,경기도 평택시 동삭동 854,24,202307,72.6417,2018,"45,000",37.0190802,127.1021658
평택센트럴자이3단지,경기도 평택시 동삭동 852,12,202307,72.6417,2019,"44,000",37.0209526,127.1005266
