시군명,측정소명,설치년도,측정망명,측정일시각,아황산가스농도값(ppm),일산화탄소농도값(ppm),오존농도값(ppm),이산화질소농도값(ppm),미세먼지PM10농도값(μg/m³),미세먼지PM2.5농도값(μg/m³)
안양시,부림동,1998,도시대기,2023-02-17 08:00,0.003,0.6,0.001,0.045,28,17
안양시,호계동,1992,도시대기,2023-02-17 08:00,0.002,0.4,0.002,0.044,37,24
안양시,안양2동,2004,도시대기,2023-02-17 08:00,0.002,0.5,0.001,0.06,32,23
안양시,안양8동,1993,도시대기,2023-02-17 07:00,0.002,0.4,0.005,0.043,22,22
안양시,부림동,1998,도시대기,2023-02-17 07:00,0.002,0.4,0.002,0.039,24,15
안양시,안양2동,2004,도시대기,2023-02-17 07:00,0.002,0.4,0.001,0.056,30,24
안양시,호계동,1992,도시대기,2023-02-17 07:00,0.002,0.3,0.003,0.038,33,26
안양시,호계동,1992,도시대기,2023-02-17 06:00,0.002,0.3,0.006,0.033,37,26
안양시,안양8동,1993,도시대기,2023-02-17 06:00,0.002,0.3,0.005,0.041,24,19
안양시,부림동,1998,도시대기,2023-02-17 06:00,0.002,0.4,0.005,0.036,24,15
안양시,안양2동,2004,도시대기,2023-02-17 06:00,0.002,0.5,0,0.056,20,19
안양시,안양8동,1993,도시대기,2023-02-17 05:00,0.002,0.3,0.006,0.038,24,17
안양시,부림동,1998,도시대기,2023-02-17 05:00,0.002,0.4,0.004,0.037,21,17
안양시,호계동,1992,도시대기,2023-02-17 05:00,0.002,0.3,0.005,0.034,29,24
안양시,안양2동,2004,도시대기,2023-02-17 05:00,0.002,0.4,0.001,0.054,19,18
안양시,호계동,1992,도시대기,2023-02-17 04:00,0.002,0.3,0.005,0.034,25,23
안양시,부림동,1998,도시대기,2023-02-17 04:00,0.002,0.5,0.004,0.037,27,6
안양시,안양8동,1993,도시대기,2023-02-17 04:00,0.002,0.3,0.01,0.033,22,13
안양시,안양2동,2004,도시대기,2023-02-17 04:00,0.002,0.4,0.004,0.052,23,16
안양시,호계동,1992,도시대기,2023-02-17 03:00,0.002,0.2,0.011,0.03,32,21
안양시,부림동,1998,도시대기,2023-02-17 03:00,0.002,0.5,0.005,0.039,29,17
안양시,안양8동,1993,도시대기,2023-02-17 03:00,0.002,0.3,0.008,0.037,18,17
안양시,안양2동,2004,도시대기,2023-02-17 03:00,0.002,0.4,0.007,0.048,20,16
안양시,호계동,1992,도시대기,2023-02-17 02:00,0.002,0.2,0.016,0.025,26,20
안양시,부림동,1998,도시대기,2023-02-17 02:00,0.002,0.5,0.004,0.042,24,16
안양시,안양8동,1993,도시대기,2023-02-17 02:00,0.002,0.3,0.008,0.039,21,17
안양시,안양2동,2004,도시대기,2023-02-17 02:00,0.002,0.4,0.006,0.052,24,18
안양시,호계동,1992,도시대기,2023-02-17 01:00,0.002,0.2,0.018,0.023,26,22
안양시,부림동,1998,도시대기,2023-02-17 01:00,0.002,0.4,0.005,0.042,20,14
안양시,안양8동,1993,도시대기,2023-02-17 01:00,0.002,0.3,0.008,0.04,22,15
안양시,안양2동,2004,도시대기,2023-02-17 01:00,0.002,0.4,0.004,0.056,23,19
안양시,안양8동,1993,도시대기,2023-02-16 24:00,0.002,0.2,0.02,0.027,15,14
안양시,부림동,1998,도시대기,2023-02-16 24:00,0.002,0.5,0.002,0.048,26,18
안양시,호계동,1992,도시대기,2023-02-16 24:00,0.002,0.2,0.018,0.024,28,20
안양시,안양2동,2004,도시대기,2023-02-16 24:00,0.002,0.4,0.004,0.059,21,20
안양시,부림동,1998,도시대기,2023-02-16 23:00,0.002,0.4,0.008,0.043,29,17
안양시,안양8동,1993,도시대기,2023-02-16 23:00,0.002,0.2,0.02,0.028,19,11
안양시,호계동,1992,도시대기,2023-02-16 23:00,0.002,0.2,0.016,0.028,25,19
안양시,안양2동,2004,도시대기,2023-02-16 23:00,0.002,0.5,0.002,0.066,29,18
안양시,안양2동,2004,도시대기,2023-02-16 22:00,0.002,0.5,0.004,0.066,27,17
안양시,호계동,1992,도시대기,2023-02-16 22:00,0.002,0.2,0.019,0.029,24,17
안양시,부림동,1998,도시대기,2023-02-16 22:00,0.002,0.4,0.022,0.028,29,10
안양시,안양8동,1993,도시대기,2023-02-16 22:00,0.002,0.2,0.021,0.027,13,13
안양시,안양2동,2004,도시대기,2023-02-16 21:00,0.002,0.4,0.016,0.052,28,18
안양시,호계동,1992,도시대기,2023-02-16 21:00,0.002,0.2,0.028,0.024,20,18
안양시,부림동,1998,도시대기,2023-02-16 21:00,0.002,0.4,0.028,0.023,27,16
안양시,안양8동,1993,도시대기,2023-02-16 21:00,0.002,0.2,0.029,0.02,16,
안양시,호계동,1992,도시대기,2023-02-16 20:00,0.002,0.2,0.031,0.023,32,21
안양시,안양2동,2004,도시대기,2023-02-16 20:00,0.003,0.3,0.027,0.039,34,22
안양시,부림동,1998,도시대기,2023-02-16 20:00,0.002,0.4,0.027,0.025,35,18
안양시,안양8동,1993,도시대기,2023-02-16 20:00,0.002,0.2,0.036,0.013,19,17
안양시,안양2동,2004,도시대기,2023-02-16 19:00,0.003,0.3,0.034,0.03,42,24
안양시,호계동,1992,도시대기,2023-02-16 19:00,0.002,0.3,0.028,0.026,26,23
안양시,부림동,1998,도시대기,2023-02-16 19:00,0.003,0.4,0.03,0.023,33,15
안양시,안양8동,1993,도시대기,2023-02-16 19:00,0.003,0.2,0.037,0.012,26,20
안양시,호계동,1992,도시대기,2023-02-16 18:00,0.002,0.2,0.034,0.019,27,17
안양시,부림동,1998,도시대기,2023-02-16 18:00,0.003,0.3,0.036,0.014,20,12
안양시,안양8동,1993,도시대기,2023-02-16 18:00,0.003,0.2,0.039,0.01,19,11
안양시,안양2동,2004,도시대기,2023-02-16 18:00,0.003,0.3,0.039,0.021,25,21
안양시,안양8동,1993,도시대기,2023-02-16 17:00,0.003,0.1,0.039,0.009,22,16
안양시,부림동,1998,도시대기,2023-02-16 17:00,0.003,0.3,0.036,0.014,25,9
안양시,안양2동,2004,도시대기,2023-02-16 17:00,0.003,0.3,0.041,0.016,25,3
안양시,호계동,1992,도시대기,2023-02-16 17:00,0.002,0.2,0.037,0.016,22,17
안양시,호계동,1992,도시대기,2023-02-16 16:00,0.002,0.2,0.033,0.02,34,15
안양시,안양2동,2004,도시대기,2023-02-16 16:00,,,,,,
안양시,안양8동,1993,도시대기,2023-02-16 16:00,0.003,0.1,0.039,0.008,18,15
안양시,부림동,1998,도시대기,2023-02-16 16:00,0.003,0.3,0.036,0.013,25,13
안양시,안양2동,2004,도시대기,2023-02-16 15:00,,,,,,
안양시,호계동,1992,도시대기,2023-02-16 15:00,0.002,0.2,0.034,0.018,35,20
안양시,부림동,1998,도시대기,2023-02-16 15:00,0.003,0.3,0.034,0.016,31,15
안양시,안양8동,1993,도시대기,2023-02-16 15:00,0.003,0.2,0.038,0.009,21,9
안양시,안양2동,2004,도시대기,2023-02-16 13:00,,,,,,
안양시,호계동,1992,도시대기,2023-02-16 13:00,0.002,0.2,0.03,0.018,54,20
안양시,부림동,1998,도시대기,2023-02-16 13:00,0.003,0.3,0.031,0.016,36,13
안양시,안양8동,1993,도시대기,2023-02-16 13:00,0.003,0.2,0.034,0.011,27,18
안양시,호계동,1992,도시대기,2023-02-16 12:00,0.002,0.2,0.029,0.019,40,28
안양시,안양2동,2004,도시대기,2023-02-16 12:00,,,,,,
안양시,부림동,1998,도시대기,2023-02-16 12:00,0.003,0.3,0.03,0.016,37,20
안양시,안양8동,1993,도시대기,2023-02-16 12:00,0.003,0.2,0.033,0.01,31,19
안양시,안양8동,1993,도시대기,2023-02-16 11:00,0.003,0.2,0.032,0.011,27,20
안양시,부림동,1998,도시대기,2023-02-16 11:00,0.003,0.4,0.027,0.018,38,25
안양시,호계동,1992,도시대기,2023-02-16 11:00,0.002,0.2,0.024,0.022,41,24
안양시,안양2동,2004,도시대기,2023-02-16 11:00,,,,,,
안양시,안양2동,2004,도시대기,2023-02-16 10:00,,,,,,
안양시,호계동,1992,도시대기,2023-02-16 10:00,0.002,0.3,0.016,0.026,39,24
안양시,부림동,1998,도시대기,2023-02-16 10:00,0.002,0.4,0.016,0.026,36,29
안양시,안양8동,1993,도시대기,2023-02-16 10:00,0.003,0.2,0.024,0.016,27,26
안양시,안양8동,1993,도시대기,2023-02-16 09:00,0.002,0.2,0.016,0.023,33,26
안양시,부림동,1998,도시대기,2023-02-16 09:00,0.003,0.4,0.009,0.034,36,28
안양시,호계동,1992,도시대기,2023-02-16 09:00,0.002,0.3,0.008,0.032,44,26
안양시,안양2동,2004,도시대기,2023-02-16 09:00,0.002,0.3,0.021,0.023,29,28
안양시,호계동,1992,도시대기,2023-02-16 08:00,0.002,0.3,0.004,0.035,43,39
안양시,부림동,1998,도시대기,2023-02-16 08:00,0.002,0.4,0.003,0.038,45,35
안양시,안양8동,1993,도시대기,2023-02-16 08:00,0.003,0.3,0.012,0.03,47,45
안양시,안양2동,2004,도시대기,2023-02-16 08:00,0.002,0.3,0.012,0.03,43,31
안양시,안양2동,2004,도시대기,2023-02-16 07:00,0.002,0.3,0.007,0.036,32,26
안양시,호계동,1992,도시대기,2023-02-16 07:00,0.002,0.3,0.005,0.033,44,29
안양시,부림동,1998,도시대기,2023-02-16 07:00,0.002,0.4,0.007,0.031,35,27
안양시,안양8동,1993,도시대기,2023-02-16 07:00,0.003,0.3,0.009,0.031,36,34
안양시,안양2동,2004,도시대기,2023-02-16 06:00,0.002,0.3,0.008,0.034,30,25
안양시,호계동,1992,도시대기,2023-02-16 06:00,0.002,0.2,0.01,0.027,37,28
안양시,부림동,1998,도시대기,2023-02-16 06:00,0.002,0.3,0.014,0.022,32,18
안양시,안양8동,1993,도시대기,2023-02-16 06:00,0.002,0.2,0.011,0.028,34,29
안양시,안양2동,2004,도시대기,2023-02-16 05:00,0.002,0.3,0.01,0.032,32,27
안양시,호계동,1992,도시대기,2023-02-16 05:00,0.002,0.2,0.013,0.025,40,28
안양시,부림동,1998,도시대기,2023-02-16 05:00,0.002,0.4,0.013,0.024,34,28
안양시,안양8동,1993,도시대기,2023-02-16 05:00,0.002,0.2,0.013,0.025,32,23
안양시,안양2동,2004,도시대기,2023-02-16 04:00,0.002,0.3,0.013,0.03,30,18
안양시,호계동,1992,도시대기,2023-02-16 04:00,0.002,0.2,0.01,0.029,39,33
안양시,부림동,1998,도시대기,2023-02-16 04:00,0.002,0.4,0.006,0.037,33,29
안양시,안양8동,1993,도시대기,2023-02-16 04:00,0.002,0.2,0.014,0.025,30,24
안양시,부림동,1998,도시대기,2023-02-16 03:00,0.002,0.4,0.002,0.046,39,28
안양시,안양8동,1993,도시대기,2023-02-16 03:00,0.002,0.3,0.011,0.033,32,29
안양시,호계동,1992,도시대기,2023-02-16 03:00,0.002,0.3,0.002,0.04,44,28
안양시,안양2동,2004,도시대기,2023-02-16 03:00,0.002,0.3,0.009,0.04,33,20
안양시,안양2동,2004,도시대기,2023-02-16 02:00,0.002,0.5,0,0.058,28,21
안양시,호계동,1992,도시대기,2023-02-16 02:00,0.002,0.4,0.002,0.042,44,28
안양시,부림동,1998,도시대기,2023-02-16 02:00,0.002,0.5,0.001,0.046,34,22
안양시,안양8동,1993,도시대기,2023-02-16 02:00,0.002,0.4,0.005,0.043,32,25
안양시,안양8동,1993,도시대기,2023-02-16 01:00,0.002,0.5,0.005,0.044,28,21
안양시,부림동,1998,도시대기,2023-02-16 01:00,0.003,0.6,0.001,0.046,36,22
안양시,호계동,1992,도시대기,2023-02-16 01:00,0.002,0.4,0.003,0.041,33,27
안양시,안양2동,2004,도시대기,2023-02-16 01:00,0.002,0.5,0.001,0.061,28,16
안양시,안양2동,2004,도시대기,2023-02-15 23:00,0.002,0.5,0,0.064,28,14
안양시,호계동,1992,도시대기,2023-02-15 23:00,0.002,0.3,0.004,0.039,30,25
안양시,부림동,1998,도시대기,2023-02-15 23:00,0.003,0.7,0.001,0.048,33,21
안양시,안양8동,1993,도시대기,2023-02-15 23:00,0.003,0.4,0.006,0.044,25,17
안양시,부림동,1998,도시대기,2023-02-15 22:00,0.002,0.6,0.001,0.049,36,25
안양시,호계동,1992,도시대기,2023-02-15 22:00,0.002,0.3,0.004,0.042,39,23
안양시,안양2동,2004,도시대기,2023-02-15 22:00,0.002,0.5,0,0.065,24,9
안양시,안양8동,1993,도시대기,2023-02-15 22:00,0.003,0.3,0.013,0.034,22,19
안양시,호계동,1992,도시대기,2023-02-15 21:00,0.002,0.3,0.004,0.042,39,21
안양시,안양2동,2004,도시대기,2023-02-15 21:00,0.002,0.4,0,0.065,28,8
안양시,부림동,1998,도시대기,2023-02-15 21:00,0.003,0.5,0.001,0.05,36,18
안양시,안양8동,1993,도시대기,2023-02-15 21:00,0.003,0.3,0.013,0.035,23,21
안양시,호계동,1992,도시대기,2023-02-15 20:00,0.002,0.2,0.012,0.033,32,25
안양시,안양2동,2004,도시대기,2023-02-15 20:00,0.002,0.3,0.002,0.065,33,6
안양시,안양8동,1993,도시대기,2023-02-15 20:00,0.002,0.2,0.014,0.033,31,20
안양시,부림동,1998,도시대기,2023-02-15 20:00,0.002,0.4,0.004,0.048,39,22
안양시,호계동,1992,도시대기,2023-02-15 19:00,0.002,0.2,0.024,0.02,23,18
안양시,부림동,1998,도시대기,2023-02-15 19:00,0.002,0.4,0.014,0.035,30,17
안양시,안양2동,2004,도시대기,2023-02-15 19:00,0.002,0.2,0.01,0.054,27,4
안양시,안양8동,1993,도시대기,2023-02-15 19:00,0.002,0.2,0.017,0.029,21,20
안양시,안양8동,1993,도시대기,2023-02-15 18:00,0.002,0.2,0.024,0.022,24,17
안양시,부림동,1998,도시대기,2023-02-15 18:00,0.002,0.3,0.024,0.024,32,14
안양시,호계동,1992,도시대기,2023-02-15 18:00,0.002,0.2,0.036,0.011,28,14
안양시,안양2동,2004,도시대기,2023-02-15 18:00,0.002,0.1,0.029,0.026,31,12
안양시,호계동,1992,도시대기,2023-02-15 17:00,0.002,0.2,0.036,0.011,21,17
안양시,안양2동,2004,도시대기,2023-02-15 17:00,0.002,0.1,0.033,0.021,45,21
안양시,부림동,1998,도시대기,2023-02-15 17:00,0.002,0.3,0.029,0.018,30,10
안양시,안양8동,1993,도시대기,2023-02-15 17:00,0.002,0.2,0.026,0.02,22,12
안양시,안양8동,1993,도시대기,2023-02-15 16:00,0.002,0.2,0.029,0.016,16,11
안양시,부림동,1998,도시대기,2023-02-15 16:00,0.002,0.3,0.03,0.017,26,12
안양시,호계동,1992,도시대기,2023-02-15 16:00,0.002,0.2,0.038,0.009,21,14
안양시,안양2동,2004,도시대기,2023-02-15 16:00,0.002,0,0.036,0.018,37,27
안양시,안양2동,2004,도시대기,2023-02-15 15:00,0.002,0,0.039,0.014,39,34
안양시,호계동,1992,도시대기,2023-02-15 15:00,0.002,0.2,0.04,0.007,17,11
안양시,부림동,1998,도시대기,2023-02-15 15:00,0.002,0.3,0.034,0.012,24,10
안양시,안양8동,1993,도시대기,2023-02-15 15:00,0.002,0.1,0.034,0.01,11,
안양시,안양8동,1993,도시대기,2023-02-15 14:00,0.002,0.1,0.032,0.01,13,11
안양시,부림동,1998,도시대기,2023-02-15 14:00,0.002,0.3,0.032,0.013,22,10
안양시,호계동,1992,도시대기,2023-02-15 14:00,0.002,0.2,0.039,0.008,20,9
안양시,안양2동,2004,도시대기,2023-02-15 14:00,0.002,0.1,0.038,0.012,36,28
안양시,안양8동,1993,도시대기,2023-02-15 13:00,0.002,0.2,0.028,0.013,13,8
안양시,부림동,1998,도시대기,2023-02-15 13:00,0.002,0.3,0.029,0.015,22,7
안양시,호계동,1992,도시대기,2023-02-15 13:00,0.002,0.2,0.037,0.008,15,12
안양시,안양2동,2004,도시대기,2023-02-15 13:00,0.002,0.1,0.033,0.014,26,24
안양시,안양2동,2004,도시대기,2023-02-15 12:00,0.002,0.1,0.031,0.014,21,
안양시,호계동,1992,도시대기,2023-02-15 12:00,0.002,0.2,0.034,0.008,11,11
안양시,부림동,1998,도시대기,2023-02-15 12:00,0.002,0.3,0.026,0.016,20,7
안양시,안양8동,1993,도시대기,2023-02-15 12:00,0.002,0.2,0.024,0.014,13,9
안양시,부림동,1998,도시대기,2023-02-15 11:00,0.003,0.3,0.018,0.025,22,7
안양시,호계동,1992,도시대기,2023-02-15 11:00,0.002,0.2,0.032,0.009,15,7
안양시,안양8동,1993,도시대기,2023-02-15 11:00,0.002,0.2,0.019,0.02,16,10
안양시,안양2동,2004,도시대기,2023-02-15 11:00,0.002,0.2,0.026,0.019,20,18
안양시,안양8동,1993,도시대기,2023-02-15 10:00,0.002,0.2,0.012,0.028,15,8
안양시,호계동,1992,도시대기,2023-02-15 10:00,0.002,0.2,0.024,0.016,8,7
안양시,부림동,1998,도시대기,2023-02-15 10:00,0.003,0.3,0.013,0.031,27,7
안양시,안양2동,2004,도시대기,2023-02-15 10:00,0.002,0.2,0.024,0.02,11,
안양시,부림동,1998,도시대기,2023-02-15 09:00,0.003,0.3,0.008,0.037,22,7
안양시,안양8동,1993,도시대기,2023-02-15 09:00,0.002,0.2,0.008,0.032,11,9
안양시,안양2동,2004,도시대기,2023-02-15 09:00,0.002,0.3,0.015,0.033,9,6
안양시,호계동,1992,도시대기,2023-02-15 09:00,0.002,0.2,0.013,0.027,23,7
안양시,안양2동,2004,도시대기,2023-02-15 08:00,0.001,0.2,0.017,0.028,12,8
안양시,호계동,1992,도시대기,2023-02-15 08:00,0.002,0.2,0.008,0.032,15,6
안양시,안양8동,1993,도시대기,2023-02-15 08:00,0.002,0.2,0.011,0.028,11,6
안양시,부림동,1998,도시대기,2023-02-15 08:00,0.002,0.3,0.01,0.033,14,6
안양시,부림동,1998,도시대기,2023-02-15 07:00,0.002,0.3,0.017,0.023,15,8
안양시,호계동,1992,도시대기,2023-02-15 07:00,0.002,0.2,0.013,0.026,12,7
안양시,안양2동,2004,도시대기,2023-02-15 07:00,0.001,0.3,0.006,0.047,8,6
안양시,안양8동,1993,도시대기,2023-02-15 07:00,0.002,0.2,0.015,0.023,9,4
안양시,호계동,1992,도시대기,2023-02-15 06:00,0.002,0.2,0.022,0.016,10,7
안양시,부림동,1998,도시대기,2023-02-15 06:00,0.002,0.2,0.025,0.014,14,4
안양시,안양8동,1993,도시대기,2023-02-15 06:00,0.002,0.1,0.023,0.013,7,6
안양시,안양2동,2004,도시대기,2023-02-15 06:00,0.001,0.3,0.009,0.04,11,4
안양시,안양8동,1993,도시대기,2023-02-15 05:00,0.002,0.1,0.027,0.009,6,
안양시,부림동,1998,도시대기,2023-02-15 05:00,0.002,0.2,0.029,0.009,13,4
안양시,호계동,1992,도시대기,2023-02-15 05:00,0.002,0.2,0.029,0.009,8,
안양시,안양2동,2004,도시대기,2023-02-15 05:00,0.001,0.2,0.029,0.011,10,4
안양시,안양2동,2004,도시대기,2023-02-15 04:00,0.001,0.2,0.035,0.004,7,2
안양시,호계동,1992,도시대기,2023-02-15 04:00,0.002,0.1,0.032,0.007,6,6
안양시,부림동,1998,도시대기,2023-02-15 04:00,0.002,0.2,0.03,0.009,13,3
안양시,안양8동,1993,도시대기,2023-02-15 04:00,0.002,0.1,0.029,0.007,8,6
안양시,부림동,1998,도시대기,2023-02-15 03:00,0.002,0.2,0.031,0.009,10,5
안양시,안양8동,1993,도시대기,2023-02-15 03:00,0.002,0.1,0.029,0.007,10,7
안양시,안양2동,2004,도시대기,2023-02-15 03:00,0.001,0.2,0.037,0.003,6,0
안양시,호계동,1992,도시대기,2023-02-15 03:00,0.002,0.2,0.033,0.007,6,6
안양시,안양2동,2004,도시대기,2023-02-15 02:00,0.001,0.2,0.035,0.005,8,1
안양시,호계동,1992,도시대기,2023-02-15 02:00,0.002,0.2,0.033,0.007,10,8
안양시,부림동,1998,도시대기,2023-02-15 02:00,0.002,0.3,0.027,0.013,17,8
안양시,안양8동,1993,도시대기,2023-02-15 02:00,0.002,0.1,0.026,0.01,21,6
안양시,부림동,1998,도시대기,2023-02-15 01:00,0.002,0.3,0.025,0.015,16,6
안양시,호계동,1992,도시대기,2023-02-15 01:00,0.002,0.2,0.031,0.009,13,9
안양시,안양2동,2004,도시대기,2023-02-15 01:00,0.002,0.2,0.034,0.006,11,6
안양시,안양8동,1993,도시대기,2023-02-15 01:00,0.002,0.2,0.025,0.012,10,6
안양시,안양2동,2004,도시대기,2023-02-14 24:00,0.002,0.2,0.024,0.022,18,15
안양시,호계동,1992,도시대기,2023-02-14 24:00,0.002,0.2,0.03,0.01,15,8
안양시,부림동,1998,도시대기,2023-02-14 24:00,0.002,0.3,0.024,0.016,16,9
안양시,안양8동,1993,도시대기,2023-02-14 24:00,0.002,0.2,0.023,0.014,12,9
안양시,부림동,1998,도시대기,2023-02-14 23:00,0.003,0.3,0.021,0.02,19,9
안양시,호계동,1992,도시대기,2023-02-14 23:00,0.002,0.2,0.022,0.018,20,9
안양시,안양2동,2004,도시대기,2023-02-14 23:00,0.002,0.5,0.001,0.056,33,18
안양시,안양8동,1993,도시대기,2023-02-14 23:00,0.003,0.3,0.012,0.031,31,20
안양시,안양2동,2004,도시대기,2023-02-14 22:00,0.002,0.4,0.004,0.054,33,22
안양시,호계동,1992,도시대기,2023-02-14 22:00,0.002,0.3,0.013,0.03,35,15
안양시,부림동,1998,도시대기,2023-02-14 22:00,0.003,0.4,0.018,0.026,28,11
안양시,안양8동,1993,도시대기,2023-02-14 22:00,0.003,0.3,0.012,0.033,37,24
안양시,안양2동,2004,도시대기,2023-02-14 21:00,0.003,0.4,0.007,0.054,30,16
안양시,호계동,1992,도시대기,2023-02-14 21:00,0.003,0.3,0.016,0.03,48,23
안양시,부림동,1998,도시대기,2023-02-14 21:00,0.003,0.4,0.011,0.038,45,24
안양시,안양8동,1993,도시대기,2023-02-14 21:00,0.003,0.3,0.02,0.024,36,24
안양시,안양8동,1993,도시대기,2023-02-14 20:00,0.003,0.2,0.024,0.021,34,23
안양시,안양2동,2004,도시대기,2023-02-14 20:00,0.002,0.3,0.012,0.047,19,
안양시,호계동,1992,도시대기,2023-02-14 20:00,0.003,0.3,0.021,0.026,38,22
안양시,부림동,1998,도시대기,2023-02-14 20:00,0.003,0.4,0.019,0.029,34,20
안양시,안양2동,2004,도시대기,2023-02-14 19:00,0.003,0.3,0.026,0.03,20,
안양시,호계동,1992,도시대기,2023-02-14 19:00,0.003,0.3,0.021,0.028,43,26
안양시,부림동,1998,도시대기,2023-02-14 19:00,0.003,0.4,0.025,0.022,29,18
안양시,안양8동,1993,도시대기,2023-02-14 19:00,0.003,0.2,0.028,0.019,39,20
안양시,호계동,1992,도시대기,2023-02-14 18:00,0.002,0.3,0.029,0.021,43,27
안양시,안양2동,2004,도시대기,2023-02-14 18:00,0.003,0.2,0.034,0.021,41,
안양시,부림동,1998,도시대기,2023-02-14 18:00,0.003,0.4,0.031,0.017,35,21
안양시,안양8동,1993,도시대기,2023-02-14 18:00,0.003,0.3,0.033,0.014,29,26
안양시,안양8동,1993,도시대기,2023-02-14 17:00,0.003,0.3,0.034,0.016,47,27
안양시,부림동,1998,도시대기,2023-02-14 17:00,0.003,0.4,0.033,0.018,50,27
안양시,호계동,1992,도시대기,2023-02-14 17:00,0.003,0.3,0.032,0.021,56,30
안양시,안양2동,2004,도시대기,2023-02-14 17:00,0.003,0.2,0.038,0.019,51,
안양시,안양2동,2004,도시대기,2023-02-14 16:00,0.003,0.2,0.036,0.022,56,
안양시,부림동,1998,도시대기,2023-02-14 16:00,0.003,0.4,0.03,0.021,50,27
안양시,호계동,1992,도시대기,2023-02-14 16:00,0.003,0.3,0.031,0.021,56,34
안양시,안양8동,1993,도시대기,2023-02-14 16:00,0.003,0.3,0.033,0.016,42,26
안양시,안양2동,2004,도시대기,2023-02-14 15:00,0.003,0.2,0.034,0.023,56,
안양시,부림동,1998,도시대기,2023-02-14 15:00,0.004,0.4,0.028,0.022,52,29
안양시,안양8동,1993,도시대기,2023-02-14 15:00,0.003,0.3,0.032,0.016,43,30
안양시,호계동,1992,도시대기,2023-02-14 15:00,0.003,0.3,0.03,0.021,63,27
안양시,안양2동,2004,도시대기,2023-02-14 14:00,0.003,0.3,0.032,0.023,60,
안양시,호계동,1992,도시대기,2023-02-14 14:00,0.003,0.3,0.027,0.023,63,34
안양시,부림동,1998,도시대기,2023-02-14 14:00,0.004,0.5,0.026,0.023,53,28
안양시,안양8동,1993,도시대기,2023-02-14 14:00,0.004,0.3,0.031,0.016,48,27
안양시,안양8동,1993,도시대기,2023-02-14 13:00,0.004,0.3,0.028,0.018,50,31
안양시,안양2동,2004,도시대기,2023-02-14 13:00,0.004,0.3,0.029,0.024,59,
안양시,호계동,1992,도시대기,2023-02-14 13:00,0.003,0.4,0.025,0.022,64,37
안양시,부림동,1998,도시대기,2023-02-14 13:00,0.004,0.5,0.023,0.025,56,34
안양시,안양8동,1993,도시대기,2023-02-14 12:00,0.004,0.4,0.025,0.019,52,32
안양시,호계동,1992,도시대기,2023-02-14 12:00,0.003,0.4,0.022,0.024,62,36
안양시,부림동,1998,도시대기,2023-02-14 12:00,0.004,0.5,0.02,0.027,53,29
안양시,안양2동,2004,도시대기,2023-02-14 12:00,0.004,0.4,0.024,0.028,54,
안양시,부림동,1998,도시대기,2023-02-14 11:00,0.004,0.5,0.02,0.025,51,30
안양시,안양8동,1993,도시대기,2023-02-14 11:00,0.003,0.3,0.024,0.018,44,26
안양시,호계동,1992,도시대기,2023-02-14 11:00,0.003,0.4,0.022,0.023,59,30
안양시,안양2동,2004,도시대기,2023-02-14 11:00,0.004,0.4,0.023,0.026,53,
안양시,부림동,1998,도시대기,2023-02-14 10:00,0.003,0.5,0.021,0.023,47,27
안양시,호계동,1992,도시대기,2023-02-14 10:00,0.003,0.3,0.021,0.022,53,33
안양시,안양2동,2004,도시대기,2023-02-14 10:00,0.003,0.4,0.024,0.023,39,
안양시,안양8동,1993,도시대기,2023-02-14 10:00,0.003,0.3,0.022,0.019,44,25
안양시,호계동,1992,도시대기,2023-02-14 09:00,0.003,0.4,0.01,0.034,46,20
안양시,부림동,1998,도시대기,2023-02-14 09:00,0.003,0.5,0.014,0.03,46,23
안양시,안양8동,1993,도시대기,2023-02-14 09:00,0.003,0.4,0.015,0.028,31,23
안양시,안양2동,2004,도시대기,2023-02-14 09:00,0.003,0.4,0.011,0.042,32,
안양시,안양2동,2004,도시대기,2023-02-14 08:00,0.002,0.4,0.008,0.046,28,
안양시,호계동,1992,도시대기,2023-02-14 08:00,0.002,0.3,0.009,0.034,41,27
안양시,부림동,1998,도시대기,2023-02-14 08:00,0.003,0.4,0.016,0.026,38,20
안양시,안양8동,1993,도시대기,2023-02-14 08:00,0.003,0.3,0.019,0.021,34,23
안양시,호계동,1992,도시대기,2023-02-14 07:00,0.002,0.3,0.012,0.03,43,29
안양시,안양2동,2004,도시대기,2023-02-14 07:00,0.002,0.4,0.014,0.037,34,
안양시,부림동,1998,도시대기,2023-02-14 07:00,0.003,0.4,0.018,0.024,34,24
안양시,안양8동,1993,도시대기,2023-02-14 07:00,0.002,0.3,0.021,0.02,30,23
안양시,안양8동,1993,도시대기,2023-02-14 06:00,0.003,0.3,0.027,0.013,28,24
안양시,부림동,1998,도시대기,2023-02-14 06:00,0.003,0.4,0.027,0.013,37,22
안양시,호계동,1992,도시대기,2023-02-14 06:00,0.003,0.3,0.023,0.018,46,20
안양시,안양2동,2004,도시대기,2023-02-14 06:00,0.002,0.4,0.02,0.027,32,
안양시,부림동,1998,도시대기,2023-02-14 05:00,0.003,0.5,0.025,0.015,44,26
안양시,안양8동,1993,도시대기,2023-02-14 05:00,0.003,0.3,0.028,0.012,45,29
안양시,호계동,1992,도시대기,2023-02-14 05:00,0.003,0.3,0.027,0.014,47,26
